,artists,disc_number,explicit,is_local,name,popularity,track_number,type,genre,album_type,year,album_name,danceability,duration_ms,energy,instrumentalness,liveness,tempo,valence,pitch_0_mean,pitch_1_mean,pitch_2_mean,pitch_3_mean,pitch_4_mean,pitch_5_mean,pitch_6_mean,pitch_7_mean,pitch_8_mean,pitch_9_mean,pitch_10_mean,pitch_11_mean,pitch_0_sd,pitch_1_sd,pitch_2_sd,pitch_3_sd,pitch_4_sd,pitch_5_sd,pitch_6_sd,pitch_7_sd,pitch_8_sd,pitch_9_sd,pitch_10_sd,pitch_11_sd,timbre_0_mean,timbre_1_mean,timbre_2_mean,timbre_3_mean,timbre_4_mean,timbre_5_mean,timbre_6_mean,timbre_7_mean,timbre_8_mean,timbre_9_mean,timbre_10_mean,timbre_11_mean,timbre_0_sd,timbre_1_sd,timbre_2_sd,timbre_3_sd,timbre_4_sd,timbre_5_sd,timbre_6_sd,timbre_7_sd,timbre_8_sd,timbre_9_sd,timbre_10_sd,timbre_11_sd
6bZf2VcN25Hu7jcLNkc5NC,Nat King Cole,1,False,False,When I Fall In Love,8,2,track,jazz,album,2008,The Ultimate Collection,0.162,191267,0.129,0.00247,0.106,81.561,0.0832,36.49264110929854,-22.503791190864632,25.747734094616646,-13.899673735725935,55.628936378466584,-33.80919086460031,12.532042414355633,6.21748287112561,-7.908786296900493,-3.26338336052202,-5.470616639477975,9.557898858075049,5.784174903034614,58.725141547077634,55.970515436360394,36.50771187848573,28.835618578160595,19.071537453604265,28.364444183600764,17.837511550901553,19.170616550760244,14.125015008431514,12.306530547604972,16.188672467329116,36.49264110929854,-22.503791190864632,25.747734094616646,-13.899673735725935,55.628936378466584,-33.80919086460031,12.532042414355633,6.21748287112561,-7.908786296900493,-3.26338336052202,-5.470616639477975,9.557898858075049,5.784174903034614,58.725141547077634,55.970515436360394,36.50771187848573,28.835618578160595,19.071537453604265,28.364444183600764,17.837511550901553,19.170616550760244,14.125015008431514,12.306530547604972,16.188672467329116
3qQVUOHJdgIFWJd0jrG9GE,Herbie Hancock,1,False,False,Doin' It,52,1,track,jazz,album,1976,Secrets,0.7390000000000001,482720,0.882,0.684,0.0185,98.42399999999999,0.941,42.91538701825566,43.32365598377294,11.646513590263698,39.48723732251514,8.463460851926973,-25.735341176470623,-3.324888843813387,2.692312778904668,-9.86590466531439,3.9091529411764774,-8.363748884381343,3.6637991886409846,6.452405495855664,57.76446516004245,44.68428204770017,46.114522627722124,25.765204886708897,35.48639375859837,20.520987379070977,25.270377538948175,15.600475211041056,18.43198020464277,18.859221421598484,11.765201146158837,42.91538701825566,43.32365598377294,11.646513590263698,39.48723732251514,8.463460851926973,-25.735341176470623,-3.324888843813387,2.692312778904668,-9.86590466531439,3.9091529411764774,-8.363748884381343,3.6637991886409846,6.452405495855664,57.76446516004245,44.68428204770017,46.114522627722124,25.765204886708897,35.48639375859837,20.520987379070977,25.270377538948175,15.600475211041056,18.43198020464277,18.859221421598484,11.765201146158837
6dZKWYSx5YBIme4SfpIHJ0,Glenn Miller,1,False,False,In the Mood,56,1,track,jazz,album,1996,Greatest Hits,0.645,211587,0.39799999999999996,0.306,0.0731,82.76799999999999,0.705,39.82792025316457,15.671487341772137,-3.720872151898733,-5.168759493670883,43.984443037974685,-0.6333886075949324,-8.571572151898732,-1.065283544303798,10.343488607594935,-1.727134177215186,-16.696063291139218,11.323422784810123,8.709205349513521,80.46181881613616,45.61612681391616,55.87363156983266,20.10239571277071,35.04420826903745,23.133804693701396,19.764256087637115,14.386908862847505,14.816431049311706,25.21154831419583,12.161958719279873,39.82792025316457,15.671487341772137,-3.720872151898733,-5.168759493670883,43.984443037974685,-0.6333886075949324,-8.571572151898732,-1.065283544303798,10.343488607594935,-1.727134177215186,-16.696063291139218,11.323422784810123,8.709205349513521,80.46181881613616,45.61612681391616,55.87363156983266,20.10239571277071,35.04420826903745,23.133804693701396,19.764256087637115,14.386908862847505,14.816431049311706,25.21154831419583,12.161958719279873
54zMkQWwYLKTAx2qIkl45X,Kamasi Washington,2,False,False,Seven Prayers,0,4,track,jazz,album,2015,The Epic,0.21,455933,0.308,0.9059999999999999,0.13699999999999998,129.101,0.0895,41.30619396903022,-62.43389894050537,16.504515892420557,-14.504863080684602,20.64990057049713,-32.040687041564794,-3.773472697636515,-1.8954816625916862,-4.311515077424614,-1.6453202933985325,-3.214387938060313,4.275964955175224,8.002104709466664,67.45267751347554,42.81480994195553,27.306950458418,24.58183795885604,15.180513141137272,22.25900433206028,14.974530900128556,15.478591039025552,10.61682767828255,10.554144973661979,12.088811028365091,41.30619396903022,-62.43389894050537,16.504515892420557,-14.504863080684602,20.64990057049713,-32.040687041564794,-3.773472697636515,-1.8954816625916862,-4.311515077424614,-1.6453202933985325,-3.214387938060313,4.275964955175224,8.002104709466664,67.45267751347554,42.81480994195553,27.306950458418,24.58183795885604,15.180513141137272,22.25900433206028,14.974530900128556,15.478591039025552,10.61682767828255,10.554144973661979,12.088811028365091
0U070HY5rBmCyh4SIWHrgN,Kenny Barron & Dave Holland,1,False,False,Rain,17,3,track,jazz,album,2014,The Art Of Conversation,0.44799999999999995,453187,0.0248,0.9359999999999999,0.11599999999999999,112.289,0.064,25.822116425992814,-171.60762093862797,-57.847437725631714,-10.135605595667878,38.80372924187723,-37.06904602888089,10.944537906137173,11.63482400722021,-13.249613718411558,1.8032211191335747,-11.16642779783393,-2.7180090252707596,5.631610098675678,45.106112333413314,59.218437304648695,49.21850598424613,27.204254043877125,28.633237678470973,25.42938814069152,21.32966492309289,14.767982684317182,14.234092431882432,16.384602556190405,14.552807633759604,25.822116425992814,-171.60762093862797,-57.847437725631714,-10.135605595667878,38.80372924187723,-37.06904602888089,10.944537906137173,11.63482400722021,-13.249613718411558,1.8032211191335747,-11.16642779783393,-2.7180090252707596,5.631610098675678,45.106112333413314,59.218437304648695,49.21850598424613,27.204254043877125,28.633237678470973,25.42938814069152,21.32966492309289,14.767982684317182,14.234092431882432,16.384602556190405,14.552807633759604
7JtcCde09fsajDNHmPFrX7,Bill Evans,1,False,False,Autumn Leaves,45,2,track,jazz,album,1960,Portrait In Jazz [Keepnews Collection],0.637,360547,0.247,0.799,0.0807,103.006,0.584,36.09359638989171,-62.29214512635389,-4.328755234657023,9.498939350180505,42.86957978339349,-24.93723971119134,0.47572779783393515,7.56997689530686,3.058665703971117,9.178207942238272,-14.203317689530687,2.1218433212996404,8.47622697724552,55.72874745368943,62.1775725548381,51.117348210776875,27.673246929210933,32.758136012431635,24.640326047559576,24.531650803128457,14.966304110034395,17.90190945288602,17.717892153372464,14.019522843292966,36.09359638989171,-62.29214512635389,-4.328755234657023,9.498939350180505,42.86957978339349,-24.93723971119134,0.47572779783393515,7.56997689530686,3.058665703971117,9.178207942238272,-14.203317689530687,2.1218433212996404,8.47622697724552,55.72874745368943,62.1775725548381,51.117348210776875,27.673246929210933,32.758136012431635,24.640326047559576,24.531650803128457,14.966304110034395,17.90190945288602,17.717892153372464,14.019522843292966
56IF1gMvIEOQeSCWoMT7hx,Duke Ellington,1,False,False,Black and Tan Fantasy - Live,0,3,track,jazz,album,1956,Ellington At Newport 1956 (Complete),0.43,380600,0.174,0.0034799999999999996,0.245,80.926,0.29100000000000004,35.64831086439337,44.30270975416334,23.347157811260907,-1.319103885804912,34.02284853291044,-11.147507533703429,-5.355774781919128,2.0425852498017436,-2.6627089611419477,-1.2981998413957196,-13.124635210150684,-1.7413029341792203,8.161412090516144,77.9551171785028,56.9826066034495,54.09121807390327,35.90050810470856,30.918347175289423,25.178658534309,23.200767296665795,19.369694030988672,17.142037666370634,20.088461617211696,16.113064993191834,35.64831086439337,44.30270975416334,23.347157811260907,-1.319103885804912,34.02284853291044,-11.147507533703429,-5.355774781919128,2.0425852498017436,-2.6627089611419477,-1.2981998413957196,-13.124635210150684,-1.7413029341792203,8.161412090516144,77.9551171785028,56.9826066034495,54.09121807390327,35.90050810470856,30.918347175289423,25.178658534309,23.200767296665795,19.369694030988672,17.142037666370634,20.088461617211696,16.113064993191834
3kOW7LYkOXJ9qE05TlKVc3,Hugh Masekela,1,False,False,Grazing In the Grass,25,1,track,jazz,album,2014,The Collection,0.672,157000,0.648,0.893,0.27399999999999997,107.49799999999999,0.9209999999999999,47.609468373494,61.89894879518076,27.524852409638534,6.597536144578312,3.633129518072289,-18.576905120481914,-10.30090361445784,0.04217018072289174,-6.130304216867468,1.5285948795180706,-6.2855527108433735,11.072989457831317,6.1194020722184765,50.79130165925776,38.42857792485432,33.405372289944054,23.82055863559263,25.713496057592103,27.47459983807207,18.87854664209888,12.11417013742476,16.981001265766626,15.70890483427283,16.059089008633688,47.609468373494,61.89894879518076,27.524852409638534,6.597536144578312,3.633129518072289,-18.576905120481914,-10.30090361445784,0.04217018072289174,-6.130304216867468,1.5285948795180706,-6.2855527108433735,11.072989457831317,6.1194020722184765,50.79130165925776,38.42857792485432,33.405372289944054,23.82055863559263,25.713496057592103,27.47459983807207,18.87854664209888,12.11417013742476,16.981001265766626,15.70890483427283,16.059089008633688
7MrXwqdwwU57JqIOGtTbRe,Chris Potter,1,False,False,The Source,31,1,track,jazz,album,2001,Gratitude,0.6409999999999999,399000,0.47100000000000003,0.139,0.0854,101.384,0.578,43.00609774964843,17.395437412095607,-6.104851617440235,0.8946118143459935,14.403654711673695,-15.522571729957836,-3.4320084388185648,6.264362165963435,-3.349902953586497,0.78128129395218,-12.164971870604749,0.06812658227847905,5.892774530509902,43.255260192629876,44.17740648381993,40.729307228890306,20.463613391262758,32.28167082701365,19.371332294177442,16.58516209763124,14.27140372006809,14.782482684744094,18.049542657440632,13.901377172224997,43.00609774964843,17.395437412095607,-6.104851617440235,0.8946118143459935,14.403654711673695,-15.522571729957836,-3.4320084388185648,6.264362165963435,-3.349902953586497,0.78128129395218,-12.164971870604749,0.06812658227847905,5.892774530509902,43.255260192629876,44.17740648381993,40.729307228890306,20.463613391262758,32.28167082701365,19.371332294177442,16.58516209763124,14.27140372006809,14.782482684744094,18.049542657440632,13.901377172224997
4LInRUJ6XN1TVnoRVAFcdB,Vince Guaraldi,1,False,False,Charlie Brown Theme,0,13,track,jazz,album,2014,Ballad of Pancho Villa,0.629,265893,0.156,0.0015,0.193,62.515,0.107,33.400135265700506,39.48449758454102,-37.30849516908215,8.39559541062801,26.434374396135244,-23.320634057971017,5.72590942028985,6.380478260869561,6.243706521739127,18.53108574879226,-19.142462560386463,1.7828152173913039,6.443522684922657,46.52239740315019,51.42577580759986,53.579290241161544,30.457393239737716,40.26588811017623,32.67319744621545,23.909133040493437,19.122877524373635,17.342236025631067,19.56686133610497,16.533738943868702,33.400135265700506,39.48449758454102,-37.30849516908215,8.39559541062801,26.434374396135244,-23.320634057971017,5.72590942028985,6.380478260869561,6.243706521739127,18.53108574879226,-19.142462560386463,1.7828152173913039,6.443522684922657,46.52239740315019,51.42577580759986,53.579290241161544,30.457393239737716,40.26588811017623,32.67319744621545,23.909133040493437,19.122877524373635,17.342236025631067,19.56686133610497,16.533738943868702
7IPEQ3ScOp9cAd3dC7JvDn,Archie Shepp,1,False,False,Mama Too Tight,17,7,track,jazz,album,2006,The Impulse Story,0.488,322840,0.675,4.71e-06,0.121,136.224,0.718,45.62564107308041,37.23255134135061,17.5690148011101,-7.096852913968553,29.218769657724383,-18.512547641073095,-1.5902710453284004,7.635514338575395,-2.408853839037929,6.775574468085103,-9.52519426456986,2.946015726179467,5.633472958718073,34.962078748576545,46.70080657575099,32.199999773918975,16.14672252208561,23.577323043901284,17.711013997196027,18.799265821313245,10.638986990680857,13.997729651898688,13.955381070981206,9.911777154379827,45.62564107308041,37.23255134135061,17.5690148011101,-7.096852913968553,29.218769657724383,-18.512547641073095,-1.5902710453284004,7.635514338575395,-2.408853839037929,6.775574468085103,-9.52519426456986,2.946015726179467,5.633472958718073,34.962078748576545,46.70080657575099,32.199999773918975,16.14672252208561,23.577323043901284,17.711013997196027,18.799265821313245,10.638986990680857,13.997729651898688,13.955381070981206,9.911777154379827
0TYaiwJB9eLNew2VYxF6i8,Wild Card,1,False,False,The Flood,25,11,track,jazz,album,2015,Organic Riot,0.539,489760,0.626,0.711,0.11900000000000001,84.956,0.375,44.90571554091165,25.02936298736961,15.894155409115879,9.522174629324553,3.905870400878639,-19.1217210323998,11.823208676551351,0.3971438769906664,-10.29122295442065,-4.130685886875336,-11.1954349258649,3.256207029104878,7.485395451196737,64.48568772063133,61.44054631038159,47.19941632224595,28.566813042904336,32.317752659397605,29.741826567103118,22.63563671798828,23.880250036511477,17.390427531290275,20.071040330269533,20.2620455368624,44.90571554091165,25.02936298736961,15.894155409115879,9.522174629324553,3.905870400878639,-19.1217210323998,11.823208676551351,0.3971438769906664,-10.29122295442065,-4.130685886875336,-11.1954349258649,3.256207029104878,7.485395451196737,64.48568772063133,61.44054631038159,47.19941632224595,28.566813042904336,32.317752659397605,29.741826567103118,22.63563671798828,23.880250036511477,17.390427531290275,20.071040330269533,20.2620455368624
1gHdnVaBNakuVxPY16Mx6a,John Coltrane,1,False,False,"A Love Supreme, Pt. I – Acknowledgement",26,1,track,jazz,album,1965,A Love Supreme,0.376,462867,0.5920000000000001,1.2e-06,0.359,124.804,0.5329999999999999,42.50718791946306,35.930995118974984,4.2458462477119765,-11.852809640024425,34.531851128736996,-28.85006345332518,-10.763400244051256,7.0316180597925495,-20.72578401464308,0.3755527760829773,-7.417148261134842,-2.1406192800488095,6.60217485396074,50.40351743930125,51.397767665670024,35.008530046423836,23.76844876348713,22.977079657177587,18.686962645039287,17.71623536442585,14.414489057066037,13.421874859463266,13.451548378381196,13.910462884316301,42.50718791946306,35.930995118974984,4.2458462477119765,-11.852809640024425,34.531851128736996,-28.85006345332518,-10.763400244051256,7.0316180597925495,-20.72578401464308,0.3755527760829773,-7.417148261134842,-2.1406192800488095,6.60217485396074,50.40351743930125,51.397767665670024,35.008530046423836,23.76844876348713,22.977079657177587,18.686962645039287,17.71623536442585,14.414489057066037,13.421874859463266,13.451548378381196,13.910462884316301
70Va8NA2Ies98TNa1XuNbl,Michel Petrucciani,1,False,False,Brazilian Suite,19,11,track,jazz,album,1994,Best Of The Blue Note Years,0.5329999999999999,384733,0.434,0.907,0.102,107.89200000000001,0.7390000000000001,35.7371064079953,-23.38090946502061,6.254681363903583,12.438037037037054,30.599741916519797,-29.08820634920638,5.657636684303357,3.4979370958259857,-9.817229276895963,3.783946502057615,-7.302068195179307,6.865821869488535,6.041399579944452,50.49690525974635,47.87716879141813,31.9006407428428,22.795505983774397,27.09223708436846,30.35153463242372,21.44907803092312,17.75416608048048,17.88914645118213,13.905305290810448,17.245687839863493,35.7371064079953,-23.38090946502061,6.254681363903583,12.438037037037054,30.599741916519797,-29.08820634920638,5.657636684303357,3.4979370958259857,-9.817229276895963,3.783946502057615,-7.302068195179307,6.865821869488535,6.041399579944452,50.49690525974635,47.87716879141813,31.9006407428428,22.795505983774397,27.09223708436846,30.35153463242372,21.44907803092312,17.75416608048048,17.88914645118213,13.905305290810448,17.245687839863493
21WlpZiXLelHjdoMUhHfrm,Chick Corea,1,False,False,My One And Only Love,43,4,track,jazz,album,1993,The Best Of Chick Corea,0.35100000000000003,216707,0.209,0.914,0.102,159.504,0.44799999999999995,30.965278801843297,-97.94495391705064,-17.018743087557564,12.933073732718901,29.42292741935483,-35.639009216589855,16.578123271889403,-4.1283905529953895,-2.7514562211981577,5.832800691244233,-9.921214285714292,-3.5713317972350254,4.869848718667801,49.01343350128572,49.895141646076276,41.88687055916485,27.65218552926513,33.06292008146955,27.42113639931793,25.348774019766584,17.557500344118505,19.44139409544237,14.417423373283507,13.805669039115076,30.965278801843297,-97.94495391705064,-17.018743087557564,12.933073732718901,29.42292741935483,-35.639009216589855,16.578123271889403,-4.1283905529953895,-2.7514562211981577,5.832800691244233,-9.921214285714292,-3.5713317972350254,4.869848718667801,49.01343350128572,49.895141646076276,41.88687055916485,27.65218552926513,33.06292008146955,27.42113639931793,25.348774019766584,17.557500344118505,19.44139409544237,14.417423373283507,13.805669039115076
14FkDSrkQPko4YMhx6dLI2,Ornette Coleman,1,False,False,Chronology,23,6,track,jazz,album,1959,The Shape Of Jazz To Come,0.5760000000000001,363573,0.42200000000000004,0.244,0.264,115.478,0.57,42.80220056497176,73.45499505649724,-16.445608050847465,2.7326730225988727,15.658856638418058,-12.702267655367226,3.2090564971751356,8.457096751412426,0.040055790960452864,4.290889830508474,-17.139489406779646,1.5424872881355922,5.08506428205958,36.30202308726395,58.50182432639373,49.387441966453686,16.89952508003315,33.64963334715959,20.25169029095158,17.04410423585372,12.084740705703776,13.462484066477133,20.34468572702308,13.582482713923945,42.80220056497176,73.45499505649724,-16.445608050847465,2.7326730225988727,15.658856638418058,-12.702267655367226,3.2090564971751356,8.457096751412426,0.040055790960452864,4.290889830508474,-17.139489406779646,1.5424872881355922,5.08506428205958,36.30202308726395,58.50182432639373,49.387441966453686,16.89952508003315,33.64963334715959,20.25169029095158,17.04410423585372,12.084740705703776,13.462484066477133,20.34468572702308,13.582482713923945
44MyZZa2SPW0BO9XcmlU9F,Lee Morgan,1,False,False,Speedball,21,3,track,jazz,album,1988,The Best Of Lee Morgan,0.617,332373,0.618,0.019,0.292,98.92399999999999,0.8490000000000001,44.07265477114047,65.79313343677273,22.720993793638495,10.656277734678028,31.54107292474796,-12.482355314197074,-7.48749030256014,13.716259115593497,-11.955999999999976,-4.433752521334369,-12.04179208688909,0.4363157486423582,4.871897351691018,46.03357731116412,49.73913401926084,38.79787370310945,20.45590648205164,28.986792411759048,21.611821594777922,18.03509659412767,14.890463974965709,15.656407324944507,17.910216258137705,12.652591702093448,44.07265477114047,65.79313343677273,22.720993793638495,10.656277734678028,31.54107292474796,-12.482355314197074,-7.48749030256014,13.716259115593497,-11.955999999999976,-4.433752521334369,-12.04179208688909,0.4363157486423582,4.871897351691018,46.03357731116412,49.73913401926084,38.79787370310945,20.45590648205164,28.986792411759048,21.611821594777922,18.03509659412767,14.890463974965709,15.656407324944507,17.910216258137705,12.652591702093448
354gNwpjlW9QKsMPLWdMv5,Charlie Parker,1,False,False,The Gypsy,0,16,track,jazz,album,2014,"All That Jazz, Vol. 18: Charlie Parker (2014 Digital Remaster)",0.545,180580,0.0442,0.8740000000000001,0.126,100.229,0.34,36.163729787234054,-46.075210638297825,61.2105595744681,15.937421276595748,29.47602127659576,11.419446808510648,-8.920002127659577,7.309246808510637,-22.82496170212766,-10.496295744680834,-9.11172340425532,6.4889382978723384,8.809993911341493,73.76108368834329,55.727672976703055,70.7737676189264,21.667792738470816,49.952857531189146,27.478657014487183,20.393956492622124,13.672602968512042,16.470211147293845,27.31031491536138,15.689981604070054,36.163729787234054,-46.075210638297825,61.2105595744681,15.937421276595748,29.47602127659576,11.419446808510648,-8.920002127659577,7.309246808510637,-22.82496170212766,-10.496295744680834,-9.11172340425532,6.4889382978723384,8.809993911341493,73.76108368834329,55.727672976703055,70.7737676189264,21.667792738470816,49.952857531189146,27.478657014487183,20.393956492622124,13.672602968512042,16.470211147293845,27.31031491536138,15.689981604070054
6f6OQJv9qjqyJq9NHin45n,Phil Woods,1,False,False,Blue Ballad,51,5,track,jazz,album,2011,Phil's Mood,0.47,394920,0.156,0.187,0.10400000000000001,118.176,0.059000000000000004,35.72483377777774,12.272744888888889,-0.4465431111111119,-1.38223022222222,20.72160622222217,-23.402055999999966,4.882541333333329,2.7027697777777826,-6.39883111111111,2.8614275555555566,-13.024989333333334,1.127806222222223,7.290151920193328,68.37028089310398,54.260022992683204,44.47813263422327,29.822754698225488,29.156178921705017,28.441272272336064,19.863083637944612,21.102452462463358,14.82869740217681,17.505853274649354,18.23811314599505,35.72483377777774,12.272744888888889,-0.4465431111111119,-1.38223022222222,20.72160622222217,-23.402055999999966,4.882541333333329,2.7027697777777826,-6.39883111111111,2.8614275555555566,-13.024989333333334,1.127806222222223,7.290151920193328,68.37028089310398,54.260022992683204,44.47813263422327,29.822754698225488,29.156178921705017,28.441272272336064,19.863083637944612,21.102452462463358,14.82869740217681,17.505853274649354,18.23811314599505
5bV5aNKjf4YelnJQHJ5PEI,Nat King Cole,1,False,False,Orange Colored Sky - Remastered,0,11,track,jazz,album,2000,The Unforgettable Nat King Cole (Remastered),0.534,154867,0.27899999999999997,0.0,0.102,129.002,0.539,38.081329875518676,8.81725311203319,-2.70917634854772,-14.8104979253112,26.927134854771793,-8.864614107883822,-5.91112863070539,7.229317427385893,6.101387966804985,5.991927385892119,-16.91723236514523,2.147896265560166,8.68598514928601,90.52289097697759,58.65713683244756,53.556313531013494,22.661101133130654,30.391157253215205,30.199458943192848,26.12073958968085,15.790399454620747,18.642657178374325,21.66962813826477,15.19577418832499,38.081329875518676,8.81725311203319,-2.70917634854772,-14.8104979253112,26.927134854771793,-8.864614107883822,-5.91112863070539,7.229317427385893,6.101387966804985,5.991927385892119,-16.91723236514523,2.147896265560166,8.68598514928601,90.52289097697759,58.65713683244756,53.556313531013494,22.661101133130654,30.391157253215205,30.199458943192848,26.12073958968085,15.790399454620747,18.642657178374325,21.66962813826477,15.19577418832499
58FidACtoULbcXLmT7hvU8,Sarah Vaughan,1,False,False,Autumn In New York,25,10,track,jazz,album,2014,The Collection,0.184,197560,0.23600000000000002,2.01e-06,0.0946,174.82299999999998,0.0881,42.301708520179396,43.83723168908818,59.64087294469357,-6.369771300448432,43.31357548579965,-17.666372197309418,-32.18656801195816,-4.023983557548578,-5.235417040358742,-2.2804439461883392,-4.598086696562032,-1.0919312406576984,6.053402005860263,68.16413109844372,49.28499779035109,40.42436650261495,31.589448344103566,20.602137133064268,32.95798200254189,17.131280819926065,14.28388839834643,13.281024457339468,15.961007424015515,16.47373106245271,42.301708520179396,43.83723168908818,59.64087294469357,-6.369771300448432,43.31357548579965,-17.666372197309418,-32.18656801195816,-4.023983557548578,-5.235417040358742,-2.2804439461883392,-4.598086696562032,-1.0919312406576984,6.053402005860263,68.16413109844372,49.28499779035109,40.42436650261495,31.589448344103566,20.602137133064268,32.95798200254189,17.131280819926065,14.28388839834643,13.281024457339468,15.961007424015515,16.47373106245271
4PqiyUZuSwlssWRQPRkrFh,Brad Mehldau,1,False,False,Prelude to a Kiss,38,6,track,jazz,album,1995,Introducing Brad Mehldau,0.37,600533,0.10400000000000001,0.9079999999999999,0.14400000000000002,78.729,0.134,31.02582396541078,-75.61942310067951,-12.876271772699198,11.455536133415686,37.548544780728776,-31.34963990117358,2.5610957381099477,10.44728412600369,-10.57061457689932,1.7959808523780079,-8.812907967881419,3.603985176034593,7.030791609635082,72.93502034259006,66.04868204324153,55.04561271272042,31.54504128201835,30.034372660576384,26.442592801470443,23.285073719991267,19.6090415018858,17.68179867671864,16.988926509608547,16.435716861685872,31.02582396541078,-75.61942310067951,-12.876271772699198,11.455536133415686,37.548544780728776,-31.34963990117358,2.5610957381099477,10.44728412600369,-10.57061457689932,1.7959808523780079,-8.812907967881419,3.603985176034593,7.030791609635082,72.93502034259006,66.04868204324153,55.04561271272042,31.54504128201835,30.034372660576384,26.442592801470443,23.285073719991267,19.6090415018858,17.68179867671864,16.988926509608547,16.435716861685872
3CDHydgW0ssTh59f0jy1y3,Diana Krall,1,False,False,The Look Of Love,61,9,track,jazz,album,2001,The Look Of Love,0.58,282000,0.299,0.00386,0.0805,93.037,0.364,40.77230196483969,-41.23025232678388,-25.128693898655634,-17.420837642192332,25.655829369183028,-23.211307135470513,-0.1835822130299879,-5.237640124095138,-7.570662874870735,-2.820347466390901,-7.586311271975176,0.7773681489141678,4.98257745458287,48.81720669282808,49.860736607358305,45.436698284052454,26.85024635036725,27.779949708545136,23.45258045475517,21.46094736820229,16.51256288957881,17.097219136033807,18.27420960072894,14.611516752494444,40.77230196483969,-41.23025232678388,-25.128693898655634,-17.420837642192332,25.655829369183028,-23.211307135470513,-0.1835822130299879,-5.237640124095138,-7.570662874870735,-2.820347466390901,-7.586311271975176,0.7773681489141678,4.98257745458287,48.81720669282808,49.860736607358305,45.436698284052454,26.85024635036725,27.779949708545136,23.45258045475517,21.46094736820229,16.51256288957881,17.097219136033807,18.27420960072894,14.611516752494444
4fKbuhnNdYd9L0NTKECcJ5,Duke Ellington,1,False,False,In A Sentimental Mood,3,1,track,jazz,album,1963,Duke Ellington & John Coltrane,0.47,258227,0.244,0.0509,0.109,108.154,0.264,40.99225438596487,-46.459716791979986,21.05766791979949,3.980491228070174,55.910775689223065,-20.43909523809525,-14.745447368421052,1.6185877192982459,-8.467963659147875,-3.5146441102756922,-6.836610275689217,-5.899964912280705,5.2983141353394,61.665091097721835,51.69443369078569,45.899418021577326,24.76898662531897,30.067942284900926,25.02040857176857,21.24318135802608,19.245624601544392,16.02702557374385,16.54883040304216,17.87036775496347,40.99225438596487,-46.459716791979986,21.05766791979949,3.980491228070174,55.910775689223065,-20.43909523809525,-14.745447368421052,1.6185877192982459,-8.467963659147875,-3.5146441102756922,-6.836610275689217,-5.899964912280705,5.2983141353394,61.665091097721835,51.69443369078569,45.899418021577326,24.76898662531897,30.067942284900926,25.02040857176857,21.24318135802608,19.245624601544392,16.02702557374385,16.54883040304216,17.87036775496347
0DTK1wka31c9Iam2OywdKg,Andy Kirk & His Twelve Clouds Of Joy,1,False,False,Walkin' And Swingin',18,6,track,jazz,album,2008,1930-1941,0.759,163067,0.41700000000000004,0.7959999999999999,0.193,96.73299999999999,0.856,41.8682511485452,18.10840428790201,27.790316998468597,34.72684839203674,30.98419448698317,11.88518376722818,-13.872408882082707,-4.128218989280249,4.174816232771822,-0.16791883614088812,-21.788548238897402,7.301310872894338,6.16022125638562,74.73746448202085,40.14047342405967,56.62791264923324,17.49213231565303,43.70289417400145,22.403999760868874,19.402944350506214,13.019722102946627,15.700695130497436,26.8727003232307,13.448615973553927,41.8682511485452,18.10840428790201,27.790316998468597,34.72684839203674,30.98419448698317,11.88518376722818,-13.872408882082707,-4.128218989280249,4.174816232771822,-0.16791883614088812,-21.788548238897402,7.301310872894338,6.16022125638562,74.73746448202085,40.14047342405967,56.62791264923324,17.49213231565303,43.70289417400145,22.403999760868874,19.402944350506214,13.019722102946627,15.700695130497436,26.8727003232307,13.448615973553927
2zSyp2dLQOoRjC4xUP6I7M,Miles Davis,4,False,False,"It's About That Time - Live at Fillmore East, New York, NY - June 20, 1970",13,3,track,jazz,album,1970,"Miles at The Fillmore: Miles Davis 1970: The Bootleg Series, Vol. 3",0.48,663533,0.598,0.0178,0.23,98.914,0.792,41.11490210491151,38.01803808887403,14.978167056465074,2.7439538924156417,13.649823588372836,-20.844729702639494,-4.224000000000004,6.521485800200494,-8.45765853658538,-0.9569886401603706,-10.127356832609427,-1.1727607751419973,8.196831157843004,64.96830980797762,55.44527864806697,44.11774604784478,30.877961957941594,27.981879264574925,27.33725244591057,25.879361341677065,19.127036996121774,18.308572796756962,17.16047879195931,16.47341612440255,41.11490210491151,38.01803808887403,14.978167056465074,2.7439538924156417,13.649823588372836,-20.844729702639494,-4.224000000000004,6.521485800200494,-8.45765853658538,-0.9569886401603706,-10.127356832609427,-1.1727607751419973,8.196831157843004,64.96830980797762,55.44527864806697,44.11774604784478,30.877961957941594,27.981879264574925,27.33725244591057,25.879361341677065,19.127036996121774,18.308572796756962,17.16047879195931,16.47341612440255
